time_index,origin_node_index,dest_node_index,non_zero_prob_count,transition_probability
18,13,12,4,0.104848705393856
18,13,14,4,0.179117835245668
18,13,15,4,0.343112985309524
18,14,12,4,0.338703286964407
18,14,13,4,0.170653641792017
18,14,15,4,0.133736748602093
18,14,16,4,0.356906322641464
17,0,0,3,0.881851913745922
17,0,1,3,0.076772825577088
17,0,2,3,0.041375260676975
17,1,0,4,0.05679967554418
17,1,1,4,0.673393722894863
17,1,2,4,0.217689026346649
17,1,3,4,0.052117575214205
17,2,1,4,0.206084799028784
17,2,2,4,0.351549294345308
17,2,3,4,0.360863216171566
17,2,4,4,0.081502690454256
17,3,2,4,0.382184864698575
17,3,3,4,0.004832216491124
17,3,4,4,0.500990123647322
17,3,5,4,0.111992795163008
17,4,2,4,0.000777356255958
17,4,3,4,0.468043447953314
17,4,5,4,0.246325326124126
17,4,6,4,0.284853869666563
17,5,3,4,0.091574886712034
17,5,4,4,0.343498780202141
17,5,6,4,0.266711975295857
17,5,7,4,0.298214357789966
17,6,4,4,0.100597762326863
17,6,5,4,0.406530964161847
17,6,7,4,0.064274927506816
17,6,8,4,0.428596346004415
17,7,5,5,0.201056398061699
17,7,6,5,0.250651156740773
17,7,7,5,0.043521567495851
17,7,8,5,0.07246632213203
17,7,9,5,0.432304555569559
17,8,6,3,0.219707236682382
17,8,7,3,0.29158272306341
17,8,10,3,0.488710040254256
17,9,7,5,0.289218668754041
17,9,8,5,0.198216995941895
17,9,9,5,0.012538448325992
17,9,10,5,0.018928653667317
17,9,11,5,0.481097233310706
17,10,8,3,0.313958174526253
17,10,9,3,0.195475450378915
17,10,12,3,0.490566375094714
17,11,9,4,0.360284832991653
17,11,10,4,0.133048063334817
17,11,12,4,0.050718380414558
17,11,13,4,0.455948723259027
17,12,10,4,0.370735718124372
17,12,11,4,0.130991771562087
17,12,13,4,0.066016457965929
17,12,14,4,0.432256052347656
17,13,11,4,0.393558496627533
17,13,12,4,0.093546392861138
17,13,14,4,0.129402145157229
17,13,15,4,0.383492965354083
17,14,12,4,0.377550396885681
17,14,13,4,0.123672669667862
17,14,15,4,0.119432335425852
17,14,16,4,0.379344598020679
16,0,0,3,0.875108805467881
16,0,1,3,0.079483456820304
16,0,2,3,0.045407737711785
16,1,0,4,0.060041423883035
16,1,1,4,0.656087245272294
16,1,2,4,0.225228036502791
16,1,3,4,0.058643294341861
16,2,1,4,0.217469235059637
16,2,2,4,0.318769452103073
16,2,3,4,0.371721521764744
16,2,4,4,0.092039791072581
16,3,2,3,0.39085146290933
16,3,4,3,0.462682007791557
16,3,5,3,0.146466529299119
16,4,2,4,0.011043923768605
16,4,3,4,0.455152735997747
16,4,5,4,0.221829505264745
16,4,6,4,0.31197383496893
16,5,3,4,0.097262919547098
16,5,4,4,0.3467372842145
16,5,6,4,0.213011809389378
16,5,7,4,0.342987986849135
16,6,4,4,0.1174826088054
16,6,5,4,0.389790744066371
16,6,7,4,0.026975788554942
16,6,8,4,0.465750858573351
16,7,5,5,0.21295837639921
16,7,6,5,0.248618303962204
16,7,7,5,0.045609044670304
16,7,8,5,0.008985614138208
16,7,9,5,0.483828660830088
16,8,6,4,0.244002620393445
16,8,7,4,0.261316933122989
16,8,10,4,0.472973258501963
16,8,11,4,0.02170718798158
16,9,7,4,0.313398563813198
16,9,8,4,0.179365627112222
16,9,11,4,0.498296544291389
16,9,12,4,0.008939264783196
16,10,8,4,0.355330505765092
16,10,9,4,0.139884547397283
16,10,12,4,0.495922686114893
16,10,13,4,0.008862260722743
16,11,9,4,0.38489510638407
16,11,10,4,0.115632733806327
16,11,13,4,0.497313456512712
16,11,14,4,0.002158703296907
16,12,10,4,0.415142236066679
16,12,11,4,0.075816503515007
16,12,13,4,0.049951936835437
16,12,14,4,0.459089323582862
16,13,11,4,0.41642068091593
16,13,12,4,0.081532497167633
16,13,14,4,0.072786755498258
16,13,15,4,0.42926006641812
16,14,12,4,0.421399001432325
16,14,13,4,0.070532417460113
16,14,15,4,0.103620992837833
16,14,16,4,0.404447588269733
15,0,0,3,0.867560378447839
15,0,1,3,0.082249931553269
15,0,2,3,0.050189689998996
15,1,0,4,0.063670329091805
15,1,1,4,0.636927739667957
15,1,2,4,0.23288427683126
15,1,3,4,0.066517654409076
15,2,1,4,0.230152777449931
15,2,2,4,0.282752774627753
15,2,3,4,0.382315639630256
15,2,4,4,0.104778808292024
15,3,2,3,0.399246482535579
15,3,4,3,0.41251314058356
15,3,5,3,0.188240376880852
15,4,2,4,0.023498052772921
15,4,3,4,0.438656616431051
15,4,5,4,0.196371842458872
15,4,6,4,0.341473488337222
15,5,3,5,0.102118847953899
15,5,4,5,0.348159468892584
15,5,5,5,0.0197253910064
15,5,6,5,0.125846789575981
15,5,7,5,0.404149502571201
15,6,4,4,0.142678039047894
15,6,5,4,0.357571011339733
15,6,7,4,9.762060546e-06
15,6,8,4,0.499741187551772
15,7,5,5,0.219182728829922
15,7,6,5,0.272427534550006
15,7,7,5,7.3964068138e-05
15,7,9,5,0.492071164234133
15,7,10,5,0.016244608317798
15,8,6,4,0.268002610799272
15,8,7,4,0.233201130963639
15,8,10,4,0.448191357025095
15,8,11,4,0.050604901212057
15,9,7,4,0.356854152958672
15,9,8,4,0.120019937884869
15,9,11,4,0.503553011810434
15,9,12,4,0.019572897346004
15,10,8,4,0.393336729730507
15,10,9,4,0.091942937470659
15,10,12,4,0.486510147519134
15,10,13,4,0.028210185279715
15,11,9,4,0.423816862029906
15,11,10,4,0.067703430196005
15,11,13,4,0.486850440391406
15,11,14,4,0.021629267382656
15,12,10,4,0.468087346752542
15,12,11,4,0.008074242935365
15,12,13,4,0.036831097876874
15,12,14,4,0.487007312435228
15,13,11,4,0.455387712848808
15,13,12,4,0.042181263429111
15,13,14,4,0.033552390310025
15,13,15,4,0.468878633412121
15,14,12,4,0.458488306953075
15,14,13,4,0.035098767677386
15,14,15,4,0.06128414954334
15,14,16,4,0.445128775826142
14,0,0,3,0.859059203699624
14,0,1,3,0.085003445665872
14,0,2,3,0.055937350634581
14,1,0,4,0.067757267634372
14,1,1,4,0.615639063273389
14,1,2,4,0.240448176234946
14,1,3,4,0.076155492857154
14,2,1,4,0.244355398975367
14,2,2,4,0.243106714882773
14,2,3,4,0.392136705755153
14,2,4,4,0.12040118038674
14,3,2,3,0.408939397252025
14,3,4,3,0.354772225733541
14,3,5,3,0.236288377014436
14,4,2,4,0.037128434912478
14,4,3,4,0.421355646949597
14,4,5,4,0.164946757236715
14,4,6,4,0.376569160901226
14,5,3,5,0.107394222540038
14,5,4,5,0.351442117730791
14,5,5,5,0.039173071619871
14,5,6,5,0.028462064002483
14,5,7,5,0.473528524106816
14,6,4,4,0.169695832886339
14,6,5,4,0.319490238722109
14,6,8,4,0.491136046473727
14,6,9,4,0.019677881917808
14,7,5,4,0.231430959559017
14,7,6,4,0.264273938591884
14,7,9,4,0.441264482404122
14,7,10,4,0.063030619445005
14,8,6,4,0.32538983912964
14,8,7,4,0.148827012317136
14,8,10,4,0.477700685295645
14,8,11,4,0.048082463257572
14,9,7,4,0.387075583598682
14,9,8,4,0.085613243659393
14,9,11,4,0.473896419676862
14,9,12,4,0.053414753065038
14,10,8,5,0.43177303526619
14,10,9,5,0.045406078942008
14,10,11,5,0.001381136275018
14,10,12,5,0.465166662719992
14,10,13,5,0.056273086796857
14,11,9,3,0.476024882430062
14,11,13,3,0.48763395581485
14,11,14,3,0.036341161755061
14,12,9,4,0.015463174178505
14,12,10,4,0.46576109482941
14,12,14,4,0.506786273286526
14,12,15,4,0.011989457705521
14,13,10,5,0.009753719047438
14,13,11,5,0.482348521683079
14,13,14,5,0.001749845503228
14,13,15,5,0.506062216703902
14,13,16,5,8.5697062375e-05
14,14,11,5,0.00463143123196
14,14,12,5,0.490390008662912
14,14,13,5,0.000246915388193
14,14,15,5,0.014772544481502
14,14,16,5,0.489959100235424
13,0,0,3,0.849416355063338
13,0,1,3,0.087639825577273
13,0,2,3,0.062943819359335
13,1,0,4,0.072393065735049
13,1,1,4,0.591880122321148
13,1,2,4,0.247604391155103
13,1,3,4,0.08812242078876
13,2,1,4,0.260355373327467
13,2,2,4,0.199368738230046
13,2,3,4,0.400439373958215
13,2,4,4,0.139836514484229
13,3,2,3,0.420254430902083
13,3,4,3,0.28760990309182
13,3,5,3,0.292135666006097
13,4,2,4,0.052057302064807
13,4,3,4,0.403448582259736
13,4,5,4,0.12559820054515
13,4,6,4,0.418895915130269
13,5,3,4,0.113117939940028
13,5,4,4,0.372205946487209
13,5,7,4,0.504346531405716
13,5,8,4,0.010329582167024
13,6,4,4,0.185293953503038
13,6,5,4,0.30394858643643
13,6,8,4,0.446075195247651
13,6,9,4,0.064682264812897
13,7,5,4,0.271805933457705
13,7,6,4,0.208232470865372
13,7,9,4,0.436482233389207
13,7,10,4,0.083479362287746
13,8,6,5,0.370537634744412
13,8,7,5,0.07891522419763
13,8,8,5,0.019348758030951
13,8,10,5,0.450364657242101
13,8,11,5,0.080833725784977
13,9,7,4,0.430583515826193
13,9,8,4,0.031096499883748
13,9,11,4,0.455346008733678
13,9,12,4,0.082973975556444
13,10,8,3,0.471528271334467
13,10,12,3,0.436431906677054
13,10,13,3,0.092039821988521
13,11,8,4,0.019250751391315
13,11,9,4,0.460347851017783
13,11,13,4,0.440813613742646
13,11,14,4,0.079587783848243
13,12,9,4,0.04501592853418
13,12,10,4,0.435433343433678
13,12,14,4,0.474904022895881
13,12,15,4,0.044646705136209
13,13,10,4,0.04482672924485
13,13,11,4,0.444767597075188
13,13,15,4,0.483706879583973
13,13,16,4,0.026698794095989
13,14,11,4,0.03263106402469
13,14,12,4,0.465447855297727
13,14,16,4,0.476105250963528
13,14,17,4,0.025815829714038
12,0,0,3,0.83839051946553
12,0,1,3,0.089985073559836
12,0,2,3,0.071624406974565
12,1,0,4,0.077693734619459
12,1,1,4,0.565247923750401
12,1,2,4,0.253830456733535
12,1,3,4,0.103227884896623
12,2,1,4,0.278498887555683
12,2,2,4,0.15105166879081
12,2,3,4,0.406033072736156
12,2,4,4,0.164416370917415
12,3,2,3,0.433632648371638
12,3,4,3,0.208523850816032
12,3,5,3,0.357843500812386
12,4,2,4,0.068396049549267
12,4,3,4,0.385333676990387
12,4,5,4,0.075516385577869
12,4,6,4,0.470753887882477
12,5,3,4,0.119305039823382
12,5,4,4,0.371969805834565
12,5,7,4,0.437706784336775
12,5,8,4,0.07101837000523
12,6,4,4,0.22484992858781
12,6,5,4,0.247023602629559
12,6,8,4,0.440829977781964
12,6,9,4,0.087296491000648
12,7,5,4,0.319645809575393
12,7,6,4,0.141602975965906
12,7,9,4,0.432087501508973
12,7,10,4,0.106663712949735
12,8,6,4,0.397895712414932
12,8,7,4,0.061807325112762
12,8,10,4,0.413500984417972
12,8,11,4,0.126795978054265
12,9,7,3,0.462438869758895
12,9,11,3,0.398940247310389
12,9,12,3,0.138620882930731
12,10,7,4,0.028363432775636
12,10,8,4,0.442838430816465
12,10,12,4,0.392402839738667
12,10,13,4,0.136395296669206
12,11,8,4,0.055917787408879
12,11,9,4,0.420480564090038
12,11,13,4,0.407896137603478
12,11,14,4,0.115705510897536
12,12,9,4,0.071230394500685
12,12,10,4,0.412455212373571
12,12,14,4,0.425577136064682
12,12,15,4,0.090737257061104
12,13,10,4,0.078068076051103
12,13,11,4,0.412135812042338
12,13,15,4,0.443407187472012
12,13,16,4,0.066388924434538
12,14,11,5,0.074100654289357
12,14,12,5,0.420350290943581
12,14,15,5,0.010410123703781
12,14,16,5,0.430697745333611
12,14,17,5,0.064441185729634
11,0,0,3,0.825675718276659
11,0,1,3,0.091728245734846
11,0,2,3,0.082596035988585
11,1,0,4,0.083806373469922
11,1,1,4,0.535303587015046
11,1,2,4,0.258199857347033
11,1,3,4,0.122690182168062
11,2,1,4,0.299204493225894
11,2,2,4,0.09776637785734
11,2,3,4,0.406881889780836
11,2,4,4,0.196147239135966
11,3,2,3,0.449692739504221
11,3,4,3,0.114031970913619
11,3,5,3,0.436275289582078
11,4,2,4,0.086187238565918
11,4,3,4,0.367834461720773
11,4,5,4,0.010451664656859
11,4,6,4,0.535526635056494
11,5,3,4,0.125926342353317
11,5,4,4,0.373109009312133
11,5,7,4,0.356563790460676
11,5,8,4,0.144400857873901
11,6,4,4,0.269590121935972
11,6,5,4,0.183505983073841
11,6,8,4,0.429565872729337
11,6,9,4,0.117338022260838
11,7,5,4,0.376481708868942
11,7,6,4,0.062413503661549
11,7,9,4,0.427039433308108
11,7,10,4,0.13406535416134
11,8,6,4,0.428356470283228
11,8,7,4,0.033872133071749
11,8,10,4,0.341808672748929
11,8,11,4,0.195962723896066
11,9,7,3,0.478718734485056
11,9,11,3,0.292936302760168
11,9,12,3,0.228344962754779
11,10,7,4,0.090125884049028
11,10,8,4,0.365465177983719
11,10,12,4,0.386353735454952
11,10,13,4,0.158055202512299
11,11,8,4,0.091560045737072
11,11,9,4,0.385053774815969
11,11,13,4,0.357131377868456
11,11,14,4,0.166254801578466
11,12,9,4,0.088906371813938
11,12,10,4,0.405269945232483
11,12,14,4,0.347757718892396
11,12,15,4,0.158065964061127
11,13,10,4,0.119041829868522
11,13,11,4,0.371055759009073
11,13,15,4,0.398220112967806
11,13,16,4,0.111682298154539
11,14,11,5,0.144786435238579
11,14,12,5,0.335178184054548
11,14,15,5,0.019686039237839
11,14,16,5,0.413541055862328
11,14,17,5,0.086808285606734
10,0,0,3,0.810877417731587
10,0,1,3,0.092324294040019
10,0,2,3,0.096798288228396
10,1,0,4,0.090920654337347
10,1,1,4,0.501596260504753
10,1,2,4,0.259096624774812
10,1,3,4,0.148386460383117
10,2,1,4,0.322979320368214
10,2,2,4,0.039375862956225
10,2,3,4,0.399520933198047
10,2,4,4,0.238123883477501
10,3,2,4,0.469080903441178
10,3,4,4,0.001187650989355
10,3,5,4,0.528441840919216
10,3,6,4,0.00128960465015
10,4,2,4,0.105536658707212
10,4,3,4,0.342021732801278
10,4,6,4,0.507399260772583
10,4,7,4,0.045042347718955
10,5,3,4,0.142051885519234
10,5,4,4,0.359266449828887
10,5,7,4,0.278506730666066
10,5,8,4,0.220174933985783
10,6,4,4,0.334461261261847
10,6,5,4,0.087084932543618
10,6,8,4,0.440206039610904
10,6,9,4,0.138247766583586
10,7,5,4,0.416113147426127
10,7,6,4,0.018283559337364
10,7,9,4,0.361315084052048
10,7,10,4,0.204288209184391
10,8,6,3,0.465161663727957
10,8,10,3,0.255747646586308
10,8,11,3,0.279090689685734
10,9,6,4,0.019949971505024
10,9,7,4,0.467107594581726
10,9,11,4,0.200310882576362
10,9,12,4,0.312631551336951
10,10,7,4,0.155526962134003
10,10,8,4,0.286052953694405
10,10,12,4,0.364664620305476
10,10,13,4,0.193755463866152
10,11,8,4,0.112684631599101
10,11,9,4,0.375429897552857
10,11,13,4,0.262941188529407
10,11,14,4,0.248944282318661
10,12,9,4,0.131243502067374
10,12,10,4,0.364937420512941
10,12,14,4,0.285261955073015
10,12,15,4,0.218557122346683
10,13,10,5,0.17312184943871
10,13,11,5,0.311348238062923
10,13,12,5,0.005093701548915
10,13,15,5,0.346143484063935
10,13,16,5,0.164292726885522
10,14,11,5,0.21336214376255
10,14,12,5,0.260127331171862
10,14,15,5,0.000306188397121
10,14,16,5,0.415293169730749
10,14,17,5,0.110911166937713
9,0,0,3,0.829033167683288
9,0,1,3,0.091371707067153
9,0,2,3,0.079595125249636
9,1,0,4,0.082192280148572
9,1,1,4,0.543127804679001
9,1,2,4,0.257349419105208
9,1,3,4,0.117330496067244
9,2,1,4,0.293760446250706
9,2,2,4,0.111574186834661
9,2,3,4,0.407262374378773
9,2,4,4,0.187402992535879
9,3,2,3,0.445383662748336
9,3,4,3,0.139338577934634
9,3,5,3,0.415277759317057
9,4,2,4,0.081602697850744
9,4,3,4,0.372089314762247
9,4,5,4,0.028421684341589
9,4,6,4,0.517886303045481
9,5,3,4,0.12423336232278
9,5,4,4,0.372655841527536
9,5,7,4,0.378453876490198
9,5,8,4,0.124656919659504
9,6,4,4,0.257870550403023
9,6,5,4,0.200048733726847
9,6,8,4,0.433103177462496
9,6,9,4,0.108977538407595
9,7,5,4,0.36129370289064
9,7,6,4,0.083578169375247
9,7,9,4,0.428370274289099
9,7,10,4,0.126757853444976
9,8,6,4,0.420430496557133
9,8,7,4,0.04097126201689
9,8,10,4,0.361346290235428
9,8,11,4,0.177251951190598
9,9,7,3,0.474374761695383
9,9,11,3,0.321226841329281
9,9,12,3,0.204398396975332
9,10,7,4,0.073798910955858
9,10,8,4,0.385876266922359
9,10,12,4,0.388215732055605
9,10,13,4,0.152109090066214
9,11,8,4,0.082006626209919
9,11,9,4,0.394574340011594
9,11,13,4,0.370603038547351
9,11,14,4,0.152815995231146
9,12,9,4,0.084360163063804
9,12,10,4,0.406934611029284
9,12,14,4,0.368759451500846
9,12,15,4,0.139945774406073
9,13,10,4,0.10804630315987
9,13,11,4,0.382113503634436
9,13,15,4,0.410171549087259
9,13,16,4,0.09966864411853
9,14,11,5,0.126007941030885
9,14,12,5,0.357787007956563
9,14,15,5,0.017195094021296
9,14,16,5,0.418248010798327
9,14,17,5,0.080761946192946
8,0,0,3,0.948712939986212
8,0,1,3,0.03931748793938
8,0,2,3,0.011969572074407
8,1,0,4,0.024656246755735
8,1,1,4,0.853440234315546
8,1,2,4,0.11201150325714
8,1,3,4,0.00989201567144
8,2,1,4,0.090813098122029
8,2,2,4,0.703349821982037
8,2,3,4,0.191558100925306
8,2,4,4,0.014278978970602
8,3,2,4,0.170099888858239
8,3,3,4,0.53831679260206
8,3,4,4,0.272940927487419
8,3,5,4,0.01864239105218
8,4,3,4,0.256253497568373
8,4,4,4,0.367271399839154
8,4,5,4,0.354257005223829
8,4,6,4,0.022218097368669
8,5,4,4,0.343126034938724
8,5,5,4,0.19974321218789
8,5,6,4,0.432616352469317
8,5,7,4,0.024514400403994
8,6,5,4,0.426340532992505
8,6,6,4,0.042737338242915
8,6,7,4,0.50565969751807
8,6,8,4,0.025262431246545
8,7,6,3,0.471579977802991
8,7,8,3,0.468168382315596
8,7,9,3,0.060251639881287
8,8,6,4,0.028488980162159
8,8,7,4,0.439144176512102
8,8,9,4,0.466541730072516
8,8,10,4,0.065825113253188
8,9,7,4,0.036778457331816
8,9,8,4,0.445529030209217
8,9,10,4,0.431914444223665
8,9,11,4,0.085778068235385
8,10,8,4,0.059381729671816
8,10,9,4,0.417862514108478
8,10,11,4,0.443403183302417
8,10,12,4,0.079352572917159
8,11,9,4,0.060431025186727
8,11,10,4,0.429378040165241
8,11,12,4,0.425149066737546
8,11,13,4,0.085041867910526
8,12,10,4,0.073503033335523
8,12,11,4,0.411507800418448
8,12,13,4,0.447222302601118
8,12,14,4,0.067766863644756
8,13,11,4,0.064825600782052
8,13,12,4,0.431976871762974
8,13,14,4,0.440481669512636
8,13,15,4,0.062715857942486
8,14,12,4,0.065647575253006
8,14,13,4,0.427081482257627
8,14,15,4,0.458829795269042
8,14,16,4,0.048441147220416
7,0,0,3,0.772826014516335
7,0,1,3,0.085355729367597
7,0,2,3,0.141818256116061
7,1,0,4,0.109213860982938
7,1,1,4,0.421710109951994
7,1,2,4,0.236549680072114
7,1,3,4,0.232526348992947
7,2,1,3,0.360201728756033
7,2,3,3,0.217949997522926
7,2,4,3,0.421848273721073
7,3,1,4,0.017571494931974
7,3,2,4,0.447950373901665
7,3,5,4,0.372644576691451
7,3,6,4,0.161833554474939
7,4,2,4,0.150452222141343
7,4,3,4,0.284707702442409
7,4,6,4,0.357847627277975
7,4,7,4,0.206992448138264
7,5,3,4,0.264144757792323
7,5,4,4,0.175988410750701
7,5,7,4,0.251090231348462
7,5,8,4,0.308776600108522
7,6,4,4,0.40204256495606
7,6,5,4,0.024448676837103
7,6,8,4,0.216966954286821
7,6,9,4,0.356541803920013
7,7,5,3,0.467493310766312
7,7,9,3,0.057730666617875
7,7,10,3,0.474776022615849
7,8,5,4,0.091342061959408
7,8,6,4,0.367925318185665
7,8,10,4,0.085832163111409
7,8,11,4,0.454900456743506
7,9,6,4,0.134224170567819
7,9,7,4,0.342517473261925
7,9,11,4,0.047728272354842
7,9,12,4,0.475530083815395
7,10,7,4,0.197832364295449
7,10,8,4,0.279550680220511
7,10,12,4,0.079235325338356
7,10,13,4,0.443381630145701
7,11,8,4,0.217227673994568
7,11,9,4,0.278451741662534
7,11,13,4,0.074414897200866
7,11,14,4,0.429905687141991
7,12,9,4,0.297781717116445
7,12,10,4,0.17880578257841
7,12,14,4,0.186483463283903
7,12,15,4,0.336929037021273
7,13,10,5,0.291970288699455
7,13,11,5,0.195194050639957
7,13,12,5,0.01317949838799
7,13,15,5,0.165235596661361
7,13,16,5,0.334420565611179
7,14,11,4,0.316069438857604
7,14,12,4,0.175913480281723
7,14,16,4,0.213314892243373
7,14,17,4,0.294702188617315
6,0,0,3,0.748093959476844
6,0,1,3,0.072410983418296
6,0,2,3,0.179495057104866
6,1,0,4,0.121103792900807
6,1,1,4,0.376505194970111
6,1,2,4,0.197292901751193
6,1,3,4,0.305098110377939
6,2,1,3,0.381435912535711
6,2,3,3,0.045456691295577
6,2,4,3,0.573107396168695
6,3,1,4,0.02983765465031
6,3,2,4,0.434342140956685
6,3,5,4,0.25303204323726
6,3,6,4,0.28278816115578
6,4,2,4,0.172126065326123
6,4,3,4,0.265347138639643
6,4,6,4,0.215281065669769
6,4,7,4,0.347245730364458
6,5,3,4,0.352535114767802
6,5,4,4,0.043776840234388
6,5,7,4,0.229233622985293
6,5,8,4,0.374454422012467
6,6,4,3,0.439604275838371
6,6,8,3,0.029111906735821
6,6,9,3,0.531283817425763
6,7,4,4,0.000653610418978
6,7,5,4,0.486201600461947
6,7,10,4,0.389814634099549
6,7,11,4,0.123330155019534
6,8,5,4,0.160779136903002
6,8,6,4,0.290281990098514
6,8,11,4,0.528530043194596
6,8,12,4,0.020408829803892
6,9,6,4,0.23078910607264
6,9,7,4,0.228031171951152
6,9,12,4,0.516668046617285
6,9,13,4,0.024511675358925
6,10,7,4,0.239406528465478
6,10,8,4,0.250389687108388
6,10,13,4,0.440513015123891
6,10,14,4,0.069690769302248
6,11,8,4,0.332926525294933
6,11,9,4,0.146906073777831
6,11,13,4,0.001991288038125
6,11,14,4,0.518176112889141
6,12,9,4,0.350286124215554
6,12,10,4,0.145597575411949
6,12,14,4,0.018322888571451
6,12,15,4,0.485793411801
6,13,10,4,0.426178969072135
6,13,12,4,0.08276312588474
6,13,15,4,0.045304873203966
6,13,16,4,0.445753031839144
6,14,10,5,0.016980248518699
6,14,11,5,0.407144475371449
6,14,12,5,0.054378330463377
6,14,16,5,0.153038397568641
6,14,17,5,0.368458548077814
5,0,0,3,0.718405556723491
5,0,1,3,0.04444532333291
5,0,2,3,0.237149119943546
5,1,0,4,0.135376488272135
5,1,1,4,0.332161713146243
5,1,2,4,0.113839991103005
5,1,3,4,0.418621807478612
5,2,1,3,0.391771830252405
5,2,4,3,0.473909142425521
5,2,5,3,0.134319027322052
5,3,1,4,0.054427404638708
5,3,2,4,0.399646311012055
5,3,5,4,0.115808856972086
5,3,6,4,0.43011742737715
5,4,2,4,0.228264669956562
5,4,3,4,0.186976750699245
5,4,6,4,0.095937273716376
5,4,7,4,0.488821305627834
5,5,3,4,0.400222573491254
5,5,4,4,0.00068695369434
5,5,7,4,0.019030994368627
5,5,8,4,0.580059478445779
5,6,4,3,0.458348867719017
5,6,9,3,0.349711488462596
5,6,10,3,0.191939643818401
5,7,4,4,0.066345143370361
5,7,5,4,0.409122581172928
5,7,10,4,0.274207060858381
5,7,11,4,0.25032521459838
5,8,5,4,0.248233042354685
5,8,6,4,0.187657565486956
5,8,11,4,0.429556373825977
5,8,12,4,0.134553018332394
5,9,6,4,0.32288379671785
5,9,7,4,0.124704176790964
5,9,12,4,0.408562380306883
5,9,13,4,0.14384964618433
5,10,7,5,0.391426022341696
5,10,8,5,0.016473117804104
5,10,9,5,0.075721939826055
5,10,13,5,0.336226499846802
5,10,14,5,0.180152420181376
5,11,7,5,0.000707716095933
5,11,8,5,0.447238428510563
5,11,9,5,0.020011257134239
5,11,14,5,0.431974022728572
5,11,15,5,0.100068575530679
5,12,9,3,0.48242346615325
5,12,15,3,0.440349408026467
5,12,16,3,0.077227125820267
5,13,9,4,0.036001798234107
5,13,10,4,0.449518890689586
5,13,16,4,0.482648667102307
5,13,17,4,0.031830643974012
5,14,10,5,0.0886754111346
5,14,11,5,0.387338579126212
5,14,16,5,0.043687747236138
5,14,17,5,0.472998420118649
5,14,18,5,0.007299842384415
4,0,0,3,0.680672772977649
4,0,2,3,0.308167643118005
4,0,3,3,0.011159583904273
4,1,0,4,0.153516518653441
4,1,1,4,0.281069534807368
4,1,3,4,0.537835311542701
4,1,4,4,0.02757863499647
4,2,1,3,0.401912870169965
4,2,4,3,0.218320529435287
4,2,5,3,0.379766600394728
4,3,1,4,0.08751257597204
4,3,2,4,0.350075106209936
4,3,6,4,0.491870391176649
4,3,7,4,0.070541926641359
4,4,2,4,0.308503763260964
4,4,3,4,0.070541919787175
4,4,7,4,0.564368205916622
4,4,8,4,0.056586111035328
4,5,3,3,0.419046659269743
4,5,8,3,0.309283434821907
4,5,9,3,0.271669905908354
4,6,3,4,0.027410234665947
4,6,4,4,0.440455026919531
4,6,9,4,0.081385982258835
4,6,10,4,0.450748756155688
4,7,4,4,0.196611865110495
4,7,5,4,0.243888819764466
4,7,10,4,0.181571608348863
4,7,11,4,0.377927706776172
4,8,5,4,0.355784013930515
4,8,6,4,0.066365485838694
4,8,11,4,0.2601560599909
4,8,12,4,0.317694440239899
4,9,6,3,0.438234207584931
4,9,12,3,0.232093576162617
4,9,13,3,0.329672216252446
4,10,6,5,0.02229571425566
4,10,7,5,0.433643331845425
4,10,9,5,0.013532854890776
4,10,13,5,0.182661175946295
4,10,14,5,0.347866923061809
4,11,7,4,0.010069932378867
4,11,8,4,0.484168437773566
4,11,14,4,0.160213741192736
4,11,15,4,0.345547888654798
4,12,8,4,0.107739707200583
4,12,9,4,0.375755450431333
4,12,15,4,0.278225447879835
4,12,16,4,0.238279394488297
4,13,9,5,0.223447560415268
4,13,10,5,0.238695999210123
4,13,15,5,0.035789285440844
4,13,16,5,0.358333033667261
4,13,17,5,0.143734121266498
4,14,10,4,0.197788876218324
4,14,11,4,0.288127008222528
4,14,17,4,0.371140938178264
4,14,18,4,0.142943177380872
3,0,0,3,0.619500428600246
3,0,2,3,0.272128050267692
3,0,3,3,0.108371521132086
3,1,0,4,0.18292511445116
3,1,1,4,0.165979020689316
3,1,3,4,0.463148161319334
3,1,4,4,0.18794770354017
3,2,1,3,0.411154784194034
3,2,5,3,0.43290174447162
3,2,6,3,0.155943471334338
3,3,1,4,0.145549376636322
3,3,2,4,0.251518616631187
3,3,6,4,0.295812292857578
3,3,7,4,0.307119713874897
3,4,2,4,0.364377253176633
3,4,3,4,0.002304473367011
3,4,7,4,0.239101861758449
3,4,8,4,0.394216411697943
3,5,2,4,0.031325238228423
3,5,3,4,0.393295491116234
3,5,9,4,0.510438117120997
3,5,10,4,0.064941153534317
3,6,3,4,0.114365740131695
3,6,4,4,0.335022514169921
3,6,10,4,0.372249019531811
3,6,11,4,0.178362726166577
3,7,4,4,0.342563054690858
3,7,5,4,0.069246957115986
3,7,11,4,0.53777915512523
3,7,12,4,0.050410833067946
3,8,5,3,0.4351064942872
3,8,12,3,0.457526347496129
3,8,13,3,0.107367158216665
3,9,5,4,0.053704992262019
3,9,6,4,0.402248334948647
3,9,13,4,0.427356010221131
3,9,14,4,0.116690662568193
3,10,6,4,0.147953196062395
3,10,7,4,0.313515268428918
3,10,14,4,0.484146667694293
3,10,15,4,0.054384867814417
3,11,7,4,0.190100260935486
3,11,8,4,0.291256804653127
